4.58E+03,4.64E+03,0.012214494
4.55E+03,4.61E+03,0.013326322
4.54E+03,4.59E+03,0.01208324
4.53E+03,4.59E+03,0.012904745
4.54E+03,4.59E+03,0.011251656
4.56E+03,4.60E+03,0.00930829
4.58E+03,4.62E+03,0.009242375
4.61E+03,4.65E+03,0.008729113
4.64E+03,4.69E+03,0.009762678
4.68E+03,4.73E+03,0.010019364
4.71E+03,4.77E+03,0.013562919
4.75E+03,4.83E+03,0.015904914
4.79E+03,4.88E+03,0.019007087
4.84E+03,4.94E+03,0.020572681
4.88E+03,5.00E+03,0.02468812
4.94E+03,5.06E+03,0.024924089
5.01E+03,5.13E+03,0.023342963
5.08E+03,5.19E+03,0.021919311
5.15E+03,5.26E+03,0.020525922
5.23E+03,5.32E+03,0.017018515
5.29E+03,5.38E+03,0.016980188
5.34E+03,5.44E+03,0.018027728
5.38E+03,5.49E+03,0.01981124
5.41E+03,5.53E+03,0.021991159
5.44E+03,5.56E+03,0.022456539
5.46E+03,5.59E+03,0.022938577
5.47E+03,5.60E+03,0.023446873
5.47E+03,5.60E+03,0.024039237
5.45E+03,5.60E+03,0.026731114
5.42E+03,5.58E+03,0.029848489
5.37E+03,5.56E+03,0.035478588
5.32E+03,5.53E+03,0.039962241
5.27E+03,5.50E+03,0.043363266
5.24E+03,5.46E+03,0.041750842
5.20E+03,5.41E+03,0.041093187
5.15E+03,5.36E+03,0.041588573
5.11E+03,5.31E+03,0.039326611
5.06E+03,5.26E+03,0.038539962
4.99E+03,5.20E+03,0.041548722
4.95E+03,5.14E+03,0.038127466
4.91E+03,5.08E+03,0.034552014
4.87E+03,5.02E+03,0.030889053
4.84E+03,4.96E+03,0.025036722
4.81E+03,4.90E+03,0.019119307
4.78E+03,4.84E+03,0.013195852
4.75E+03,4.79E+03,0.007428146
4.72E+03,4.73E+03,0.002109954
4.69E+03,4.68E+03,0.002359887
4.68E+03,4.63E+03,0.009778667
4.68E+03,4.60E+03,0.017668791
4.68E+03,4.57E+03,0.023740172
4.68E+03,4.55E+03,0.027948676
4.69E+03,4.54E+03,0.032363052
4.69E+03,4.54E+03,0.032940661
4.69E+03,4.54E+03,0.031894448
4.70E+03,4.55E+03,0.031435443
4.70E+03,4.57E+03,0.027683365
4.73E+03,4.59E+03,0.029107653
4.75E+03,4.62E+03,0.027703331
4.77E+03,4.65E+03,0.025802235
4.80E+03,4.68E+03,0.025591532
4.80E+03,4.71E+03,0.019071655
4.82E+03,4.74E+03,0.016570665
4.82E+03,4.77E+03,0.009995279
4.81E+03,4.80E+03,0.001443424
4.81E+03,4.83E+03,0.004916921
4.80E+03,4.86E+03,0.013225606
4.79E+03,4.89E+03,0.021349613
