T,H,Surge,Sway,Heave,Roll,Pitch,Yaw,Force1,Force2
19.30000029,-8.48E+02,1.20E+01,-3.05E-01,-6.34E+02,-2.78E-04,-1.27E-02,-2.41E-04,4.21E+03,4.29E+03
19.40000029,-8.57E+02,1.85E+01,1.24E-01,-6.55E+02,5.20E-04,-5.17E-03,-2.71E-04,4.26E+03,4.20E+03
19.50000029,-8.57E+02,2.22E+01,5.47E-02,-6.80E+02,8.07E-04,2.72E-03,-3.05E-04,4.30E+03,4.11E+03
19.60000029,-8.47E+02,2.38E+01,-2.73E-01,-6.81E+02,5.83E-04,9.82E-03,-3.24E-04,4.35E+03,4.05E+03
19.70000029,-8.28E+02,2.36E+01,-1.04E+00,-6.81E+02,6.15E-04,1.56E-02,-3.00E-04,4.39E+03,4.02E+03
19.8000003,-8.01E+02,2.20E+01,-2.16E+00,-6.85E+02,5.92E-04,2.08E-02,-2.38E-04,4.42E+03,3.99E+03
19.9000003,-7.67E+02,1.87E+01,-3.13E+00,-6.73E+02,8.26E-05,2.63E-02,-1.61E-04,4.46E+03,3.98E+03
20.0000003,-7.26E+02,1.40E+01,-3.33E+00,-6.63E+02,-2.22E-04,3.16E-02,-1.18E-04,4.49E+03,3.98E+03
20.1000003,-6.81E+02,7.71E+00,-2.89E+00,-6.48E+02,5.52E-05,3.71E-02,-1.09E-04,4.53E+03,3.98E+03
20.2000003,-6.31E+02,-1.09E-01,-1.96E+00,-6.25E+02,-7.02E-05,4.16E-02,-1.24E-04,4.56E+03,4.01E+03
20.3000003,-5.79E+02,-9.32E+00,-4.98E-01,-6.06E+02,-2.74E-04,4.38E-02,-1.67E-04,4.56E+03,4.04E+03
20.4000003,-5.25E+02,-1.92E+01,1.03E+00,-5.83E+02,-2.90E-04,4.51E-02,-2.38E-04,4.56E+03,4.09E+03
20.50000031,-4.71E+02,-2.89E+01,2.52E+00,-5.64E+02,-4.90E-04,4.58E-02,-3.18E-04,4.55E+03,4.14E+03
20.60000031,-4.18E+02,-3.82E+01,3.94E+00,-5.53E+02,-4.97E-04,4.54E-02,-3.92E-04,4.52E+03,4.18E+03
20.70000031,-3.68E+02,-4.72E+01,4.90E+00,-5.38E+02,-2.57E-04,4.36E-02,-4.40E-04,4.49E+03,4.24E+03
20.80000031,-3.21E+02,-5.73E+01,5.18E+00,-5.27E+02,-1.04E-04,4.11E-02,-4.45E-04,4.45E+03,4.30E+03
20.90000031,-2.78E+02,-6.99E+01,4.76E+00,-5.21E+02,-8.74E-05,3.79E-02,-4.06E-04,4.39E+03,4.37E+03
21.00000031,-2.40E+02,-8.60E+01,3.77E+00,-5.11E+02,2.05E-05,3.42E-02,-3.47E-04,4.33E+03,4.46E+03
21.10000031,-2.08E+02,-1.06E+02,2.27E+00,-4.98E+02,3.21E-04,3.03E-02,-3.11E-04,4.25E+03,4.58E+03
21.20000032,-1.83E+02,-1.29E+02,2.73E-01,-4.82E+02,1.22E-04,2.58E-02,-2.70E-04,4.17E+03,4.71E+03
21.30000032,-1.64E+02,-1.53E+02,-1.16E+00,-4.62E+02,-6.93E-04,2.11E-02,-1.48E-04,4.07E+03,4.84E+03
21.40000032,-1.51E+02,-1.76E+02,-1.38E+00,-4.44E+02,-7.89E-04,1.63E-02,-5.32E-05,3.98E+03,4.97E+03
21.50000032,-1.45E+02,-1.95E+02,-8.74E-01,-4.25E+02,-3.20E-04,1.08E-02,-1.57E-06,3.90E+03,5.10E+03
21.60000032,-1.46E+02,-2.11E+02,2.48E-01,-4.13E+02,-2.78E-04,5.33E-03,9.97E-05,3.82E+03,5.20E+03
21.70000032,-1.52E+02,-2.21E+02,1.90E+00,-3.95E+02,-5.72E-05,-4.48E-04,1.57E-04,3.76E+03,5.29E+03
21.80000032,-1.64E+02,-2.27E+02,3.18E+00,-3.77E+02,2.43E-04,-6.49E-03,1.12E-04,3.72E+03,5.37E+03
21.90000033,-1.81E+02,-2.31E+02,3.49E+00,-3.69E+02,3.76E-04,-1.13E-02,-4.57E-05,3.69E+03,5.42E+03
22.00000033,-2.02E+02,-2.33E+02,2.74E+00,-3.52E+02,9.82E-05,-1.57E-02,-2.64E-04,3.67E+03,5.48E+03
22.10000033,-2.25E+02,-2.32E+02,1.54E+00,-3.41E+02,-1.79E-04,-2.04E-02,-4.62E-04,3.66E+03,5.53E+03
22.20000033,-2.51E+02,-2.32E+02,1.59E-01,-3.35E+02,-3.09E-05,-2.39E-02,-6.02E-04,3.65E+03,5.56E+03
22.30000033,-2.79E+02,-2.29E+02,-1.19E+00,-3.18E+02,3.55E-04,-2.68E-02,-7.03E-04,3.67E+03,5.60E+03
22.40000033,-3.06E+02,-2.23E+02,-2.55E+00,-3.15E+02,4.26E-04,-2.93E-02,-7.81E-04,3.68E+03,5.61E+03
22.50000034,-3.34E+02,-2.15E+02,-3.86E+00,-3.19E+02,1.19E-04,-3.07E-02,-8.51E-04,3.70E+03,5.59E+03
22.60000034,-3.59E+02,-2.02E+02,-4.64E+00,-3.13E+02,-1.97E-04,-3.10E-02,-8.51E-04,3.75E+03,5.56E+03
22.70000034,-3.83E+02,-1.88E+02,-4.54E+00,-3.25E+02,-2.85E-04,-3.09E-02,-7.34E-04,3.79E+03,5.49E+03
22.80000034,-4.03E+02,-1.72E+02,-3.48E+00,-3.32E+02,-3.18E-04,-3.04E-02,-5.15E-04,3.83E+03,5.42E+03
22.90000034,-4.20E+02,-1.56E+02,-1.69E+00,-3.27E+02,-1.57E-04,-2.94E-02,-2.55E-04,3.89E+03,5.36E+03
23.00000034,-4.32E+02,-1.41E+02,3.47E-01,-3.36E+02,1.82E-04,-2.72E-02,-1.57E-05,3.94E+03,5.28E+03
23.10000034,-4.40E+02,-1.27E+02,1.96E+00,-3.35E+02,4.98E-04,-2.40E-02,1.38E-04,4.01E+03,5.20E+03
23.20000035,-4.42E+02,-1.13E+02,2.58E+00,-3.27E+02,3.30E-04,-2.03E-02,1.79E-04,4.09E+03,5.13E+03
23.30000035,-4.40E+02,-9.83E+01,2.21E+00,-3.33E+02,1.30E-05,-1.63E-02,1.23E-04,4.15E+03,5.05E+03
23.40000035,-4.32E+02,-8.32E+01,1.21E+00,-3.29E+02,-2.06E-04,-1.14E-02,-2.78E-06,4.24E+03,4.97E+03
23.50000035,-4.18E+02,-6.66E+01,8.44E-02,-3.23E+02,-4.05E-04,-7.24E-03,-1.93E-04,4.34E+03,4.89E+03
23.60000035,-3.99E+02,-4.86E+01,-5.92E-01,-3.19E+02,-3.46E-04,-3.64E-03,-4.18E-04,4.43E+03,4.81E+03
23.70000035,-3.75E+02,-3.02E+01,-9.40E-01,-3.00E+02,6.69E-05,1.07E-03,-6.15E-04,4.55E+03,4.74E+03
23.80000035,-3.46E+02,-1.09E+01,-1.12E+00,-2.80E+02,9.37E-05,6.32E-03,-7.41E-04,4.68E+03,4.67E+03
23.90000036,-3.13E+02,8.13E+00,-1.12E+00,-2.57E+02,4.25E-06,1.15E-02,-7.57E-04,4.81E+03,4.60E+03
24.00000036,-2.74E+02,2.65E+01,-1.01E+00,-2.32E+02,1.03E-04,1.64E-02,-6.76E-04,4.93E+03,4.53E+03
24.10000036,-2.32E+02,4.41E+01,-8.36E-01,-2.06E+02,1.11E-04,2.14E-02,-5.14E-04,5.06E+03,4.47E+03
24.20000036,-1.86E+02,6.10E+01,-5.21E-01,-1.76E+02,-1.75E-04,2.69E-02,-3.24E-04,5.19E+03,4.41E+03
24.30000036,-1.37E+02,7.77E+01,7.98E-02,-1.42E+02,-1.23E-04,3.20E-02,-1.65E-04,5.32E+03,4.36E+03
24.40000036,-8.50E+01,9.40E+01,6.53E-01,-9.73E+01,-3.11E-05,3.65E-02,-5.48E-05,5.46E+03,4.33E+03
24.50000037,-3.02E+01,1.10E+02,1.32E+00,-4.77E+01,-1.84E-04,4.09E-02,-1.10E-05,5.61E+03,4.30E+03
24.60000037,2.69E+01,1.24E+02,1.97E+00,3.65E+00,-2.38E-04,4.52E-02,-4.01E-05,5.75E+03,4.29E+03
24.70000037,8.60E+01,1.37E+02,2.50E+00,5.90E+01,-3.17E-04,4.94E-02,-1.34E-04,5.89E+03,4.28E+03
24.80000037,1.47E+02,1.49E+02,3.08E+00,1.14E+02,-5.83E-04,5.32E-02,-2.95E-04,6.02E+03,4.28E+03
24.90000037,2.09E+02,1.60E+02,3.81E+00,1.73E+02,-3.84E-04,5.59E-02,-5.33E-04,6.15E+03,4.30E+03
25.00000037,2.72E+02,1.71E+02,4.37E+00,2.31E+02,5.29E-05,5.82E-02,-7.65E-04,6.27E+03,4.32E+03
25.10000037,3.36E+02,1.83E+02,4.51E+00,2.88E+02,8.16E-05,6.06E-02,-8.95E-04,6.40E+03,4.33E+03
25.20000038,4.00E+02,1.98E+02,4.17E+00,3.51E+02,-2.38E-04,6.28E-02,-9.05E-04,6.55E+03,4.34E+03
25.30000038,4.64E+02,2.14E+02,3.68E+00,4.11E+02,-2.64E-04,6.42E-02,-8.57E-04,6.69E+03,4.35E+03
25.40000038,5.28E+02,2.33E+02,3.06E+00,4.73E+02,-1.47E-04,6.48E-02,-7.63E-04,6.84E+03,4.36E+03
25.50000038,5.91E+02,2.53E+02,2.73E+00,5.39E+02,-4.52E-04,6.52E-02,-6.38E-04,6.98E+03,4.37E+03
25.60000038,6.53E+02,2.71E+02,2.86E+00,5.97E+02,-1.74E-04,6.47E-02,-5.65E-04,7.11E+03,4.38E+03
25.70000038,7.13E+02,2.87E+02,3.06E+00,6.55E+02,3.98E-04,6.32E-02,-5.30E-04,7.23E+03,4.40E+03
25.80000038,7.71E+02,2.99E+02,2.97E+00,7.05E+02,4.75E-04,6.14E-02,-4.67E-04,7.32E+03,4.43E+03
25.90000039,8.26E+02,3.08E+02,2.56E+00,7.47E+02,1.58E-04,5.90E-02,-3.91E-04,7.38E+03,4.46E+03
26.00000039,8.78E+02,3.15E+02,2.02E+00,7.88E+02,1.29E-04,5.54E-02,-3.72E-04,7.43E+03,4.51E+03
26.10000039,9.26E+02,3.19E+02,1.36E+00,8.21E+02,2.97E-04,5.09E-02,-4.10E-04,7.45E+03,4.56E+03
26.20000039,9.68E+02,3.22E+02,6.96E-01,8.49E+02,7.23E-05,4.57E-02,-4.43E-04,7.46E+03,4.62E+03
26.30000039,1.01E+03,3.24E+02,3.81E-01,8.73E+02,-3.79E-04,3.91E-02,-4.71E-04,7.44E+03,4.68E+03
26.40000039,1.04E+03,3.23E+02,5.25E-01,8.83E+02,-2.64E-04,3.19E-02,-5.30E-04,7.39E+03,4.74E+03
26.50000039,1.06E+03,3.19E+02,6.64E-01,8.84E+02,2.07E-04,2.47E-02,-5.87E-04,7.33E+03,4.80E+03
26.6000004,1.07E+03,3.14E+02,7.03E-01,8.79E+02,2.56E-04,1.69E-02,-5.99E-04,7.25E+03,4.87E+03
26.7000004,1.08E+03,3.05E+02,6.78E-01,8.60E+02,3.40E-04,8.56E-03,-5.97E-04,7.14E+03,4.93E+03
26.8000004,1.08E+03,2.94E+02,3.25E-01,8.35E+02,2.03E-04,-2.49E-04,-5.86E-04,7.01E+03,4.99E+03
26.9000004,1.06E+03,2.81E+02,-5.50E-02,8.03E+02,-2.70E-04,-8.86E-03,-5.51E-04,6.87E+03,5.06E+03
27.0000004,1.04E+03,2.67E+02,-1.80E-01,7.66E+02,-8.40E-04,-1.77E-02,-4.94E-04,6.71E+03,5.12E+03
27.1000004,1.00E+03,2.51E+02,1.97E-02,7.17E+02,-7.69E-04,-2.72E-02,-4.26E-04,6.54E+03,5.19E+03
27.20000041,9.57E+02,2.33E+02,1.66E-01,6.61E+02,-4.88E-04,-3.65E-02,-3.60E-04,6.35E+03,5.25E+03
27.30000041,9.00E+02,2.15E+02,1.86E-01,6.04E+02,-4.58E-04,-4.57E-02,-3.03E-04,6.17E+03,5.31E+03
27.40000041,8.32E+02,1.95E+02,1.54E-01,5.38E+02,-6.06E-04,-5.49E-02,-2.46E-04,5.97E+03,5.37E+03
27.50000041,7.54E+02,1.73E+02,5.94E-02,4.70E+02,-4.06E-04,-6.40E-02,-1.85E-04,5.76E+03,5.44E+03
27.60000041,6.66E+02,1.49E+02,-3.29E-01,4.05E+02,4.77E-04,-7.25E-02,-1.23E-04,5.56E+03,5.52E+03
27.70000041,5.68E+02,1.24E+02,-1.33E+00,3.31E+02,8.76E-04,-7.97E-02,-1.24E-04,5.35E+03,5.59E+03
27.80000041,4.63E+02,9.76E+01,-2.39E+00,2.56E+02,7.58E-04,-8.60E-02,-1.75E-04,5.15E+03,5.64E+03
27.90000042,3.51E+02,7.19E+01,-3.33E+00,1.84E+02,4.91E-04,-9.15E-02,-2.47E-04,4.95E+03,5.69E+03
28.00000042,2.33E+02,4.82E+01,-3.93E+00,1.05E+02,1.42E-04,-9.55E-02,-3.16E-04,4.75E+03,5.71E+03
28.10000042,1.11E+02,2.66E+01,-3.94E+00,2.81E+01,-1.04E-04,-9.85E-02,-3.59E-04,4.57E+03,5.72E+03
28.20000042,-1.29E+01,5.99E+00,-3.35E+00,-4.70E+01,-1.28E-04,-1.00E-01,-3.52E-04,4.40E+03,5.71E+03
28.30000042,-1.38E+02,-1.18E+01,-2.36E+00,-1.21E+02,-4.79E-04,-1.00E-01,-3.51E-04,4.25E+03,5.68E+03
28.40000042,-2.61E+02,-2.48E+01,-6.13E-01,-1.91E+02,-2.82E-04,-9.84E-02,-2.88E-04,4.13E+03,5.61E+03
28.50000042,-3.82E+02,-2.97E+01,1.19E+00,-2.57E+02,3.31E-04,-9.46E-02,-1.70E-04,4.05E+03,5.52E+03
28.60000043,-4.98E+02,-2.50E+01,2.55E+00,-3.23E+02,4.72E-04,-9.03E-02,-8.34E-05,4.00E+03,5.38E+03
28.70000043,-6.07E+02,-1.13E+01,3.35E+00,-3.89E+02,4.33E-04,-8.52E-02,-5.06E-06,4.00E+03,5.21E+03
28.80000043,-7.08E+02,9.66E+00,3.41E+00,-4.53E+02,4.61E-04,-7.94E-02,9.16E-05,4.02E+03,5.01E+03
28.90000043,-8.00E+02,3.52E+01,2.82E+00,-5.16E+02,3.18E-04,-7.31E-02,1.47E-04,4.07E+03,4.80E+03
29.00000043,-8.80E+02,6.24E+01,1.97E+00,-5.79E+02,2.06E-04,-6.60E-02,1.46E-04,4.13E+03,4.58E+03
29.10000043,-9.48E+02,8.79E+01,1.08E+00,-6.34E+02,2.30E-04,-5.75E-02,1.09E-04,4.20E+03,4.36E+03
29.20000044,-1.00E+03,1.11E+02,4.63E-01,-6.83E+02,5.25E-04,-4.78E-02,6.14E-05,4.28E+03,4.16E+03
29.30000044,-1.04E+03,1.30E+02,-1.86E-01,-7.26E+02,3.84E-04,-3.76E-02,-5.24E-06,4.36E+03,3.96E+03
29.40000044,-1.07E+03,1.45E+02,-2.22E-01,-7.61E+02,-8.81E-04,-2.71E-02,-1.46E-04,4.42E+03,3.78E+03
29.50000044,-1.08E+03,1.57E+02,1.17E+00,-7.89E+02,-2.61E-03,-1.72E-02,-3.50E-04,4.48E+03,3.62E+03
29.60000044,-1.08E+03,1.65E+02,4.13E+00,-8.14E+02,-3.09E-03,-7.74E-03,-5.59E-04,4.52E+03,3.49E+03
29.70000044,-1.06E+03,1.69E+02,7.61E+00,-8.30E+02,-1.68E-03,1.83E-03,-7.00E-04,4.58E+03,3.39E+03
29.80000044,-1.03E+03,1.69E+02,1.01E+01,-8.41E+02,-5.77E-04,1.12E-02,-8.04E-04,4.62E+03,3.32E+03
29.90000045,-9.88E+02,1.65E+02,1.13E+01,-8.54E+02,-5.79E-04,1.98E-02,-8.65E-04,4.65E+03,3.26E+03
30.00000045,-9.35E+02,1.57E+02,1.09E+01,-8.54E+02,-3.19E-04,2.81E-02,-8.02E-04,4.69E+03,3.24E+03
30.10000045,-8.73E+02,1.47E+02,8.37E+00,-8.39E+02,-1.97E-05,3.61E-02,-6.22E-04,4.74E+03,3.25E+03
30.20000045,-8.02E+02,1.36E+02,4.59E+00,-8.21E+02,1.68E-04,4.32E-02,-3.91E-04,4.79E+03,3.28E+03
30.30000045,-7.26E+02,1.24E+02,4.92E-02,-7.99E+02,5.81E-04,4.93E-02,-1.21E-04,4.84E+03,3.33E+03
30.40000045,-6.45E+02,1.13E+02,-4.43E+00,-7.66E+02,7.87E-04,5.46E-02,1.36E-04,4.90E+03,3.40E+03
30.50000045,-5.63E+02,1.01E+02,-8.00E+00,-7.28E+02,4.81E-04,5.95E-02,3.27E-04,4.95E+03,3.46E+03
30.60000046,-4.80E+02,8.92E+01,-9.70E+00,-6.86E+02,-3.76E-05,6.38E-02,3.86E-04,4.99E+03,3.53E+03
30.70000046,-3.99E+02,7.58E+01,-9.37E+00,-6.41E+02,-1.54E-04,6.60E-02,2.93E-04,5.02E+03,3.62E+03
30.80000046,-3.22E+02,6.05E+01,-7.57E+00,-6.07E+02,-1.56E-04,6.56E-02,1.23E-04,4.99E+03,3.71E+03
30.90000046,-2.50E+02,4.39E+01,-4.92E+00,-5.76E+02,-3.48E-05,6.36E-02,-5.12E-05,4.95E+03,3.80E+03
31.00000046,-1.85E+02,2.68E+01,-2.15E+00,-5.47E+02,-1.95E-04,6.02E-02,-1.73E-04,4.89E+03,3.90E+03
31.10000046,-1.29E+02,8.60E+00,6.35E-01,-5.27E+02,-6.78E-04,5.47E-02,-2.04E-04,4.79E+03,4.01E+03
31.20000046,-8.27E+01,-1.32E+01,3.23E+00,-5.19E+02,-4.25E-04,4.69E-02,-2.33E-04,4.66E+03,4.13E+03
31.30000047,-4.67E+01,-4.08E+01,4.56E+00,-5.18E+02,3.46E-04,3.79E-02,-3.14E-04,4.50E+03,4.28E+03
31.40000047,-2.20E+01,-7.49E+01,4.09E+00,-5.19E+02,8.64E-04,2.89E-02,-4.15E-04,4.32E+03,4.45E+03
31.50000047,-8.95E+00,-1.14E+02,2.25E+00,-5.15E+02,9.96E-04,1.95E-02,-5.20E-04,4.13E+03,4.66E+03
31.60000047,-7.59E+00,-1.57E+02,-3.28E-01,-5.12E+02,9.06E-04,9.88E-03,-6.27E-04,3.93E+03,4.88E+03
31.70000047,-1.77E+01,-2.01E+02,-2.71E+00,-5.08E+02,3.60E-04,-1.98E-04,-6.46E-04,3.72E+03,5.10E+03
31.80000047,-3.89E+01,-2.41E+02,-3.93E+00,-4.99E+02,-5.91E-04,-1.07E-02,-4.72E-04,3.52E+03,5.32E+03
31.90000048,-7.04E+01,-2.76E+02,-3.58E+00,-4.97E+02,-7.94E-04,-2.11E-02,-2.27E-04,3.33E+03,5.51E+03
32.00000048,-1.11E+02,-3.05E+02,-2.50E+00,-4.97E+02,-7.90E-04,-3.17E-02,9.38E-05,3.17E+03,5.69E+03
32.10000048,-1.60E+02,-3.27E+02,-1.20E+00,-4.94E+02,-3.14E-04,-4.24E-02,3.94E-04,3.03E+03,5.84E+03
32.20000048,-2.15E+02,-3.45E+02,-3.63E-01,-5.00E+02,6.95E-04,-5.19E-02,4.70E-04,2.91E+03,5.97E+03
32.30000048,-2.76E+02,-3.59E+02,-1.56E-01,-5.04E+02,6.64E-04,-5.98E-02,4.24E-04,2.81E+03,6.08E+03
32.40000048,-3.40E+02,-3.73E+02,-1.86E-01,-4.98E+02,3.27E-04,-6.51E-02,2.61E-04,2.74E+03,6.17E+03
32.50000048,-4.05E+02,-3.86E+02,-6.33E-01,-4.93E+02,4.76E-04,-6.95E-02,-8.78E-05,2.68E+03,6.26E+03
32.60000049,-4.71E+02,-3.98E+02,-1.57E+00,-4.95E+02,3.05E-04,-7.28E-02,-4.87E-04,2.62E+03,6.33E+03
32.70000049,-5.34E+02,-4.04E+02,-2.45E+00,-4.95E+02,2.44E-05,-7.34E-02,-8.23E-04,2.60E+03,6.36E+03
32.80000049,-5.94E+02,-4.02E+02,-3.24E+00,-4.96E+02,2.55E-05,-7.21E-02,-1.05E-03,2.62E+03,6.34E+03
32.90000049,-6.48E+02,-3.90E+02,-4.10E+00,-5.04E+02,-3.27E-05,-6.90E-02,-1.13E-03,2.67E+03,6.27E+03
33.00000049,-6.95E+02,-3.71E+02,-4.74E+00,-5.14E+02,-2.73E-05,-6.37E-02,-1.06E-03,2.75E+03,6.15E+03
33.10000049,-7.33E+02,-3.47E+02,-5.12E+00,-5.20E+02,-2.28E-04,-5.67E-02,-8.83E-04,2.86E+03,6.00E+03
33.20000049,-7.62E+02,-3.19E+02,-4.91E+00,-5.26E+02,-7.89E-04,-4.91E-02,-6.36E-04,2.99E+03,5.83E+03
33.3000005,-7.79E+02,-2.86E+02,-3.77E+00,-5.32E+02,-1.05E-03,-4.07E-02,-3.70E-04,3.14E+03,5.65E+03
33.4000005,-7.85E+02,-2.49E+02,-2.10E+00,-5.28E+02,-9.51E-04,-3.12E-02,-1.25E-04,3.32E+03,5.45E+03
33.5000005,-7.77E+02,-2.08E+02,-2.96E-01,-5.19E+02,-1.02E-03,-2.17E-02,1.16E-05,3.53E+03,5.24E+03
33.6000005,-7.57E+02,-1.64E+02,1.48E+00,-5.03E+02,-1.46E-03,-1.19E-02,1.80E-06,3.75E+03,5.03E+03
33.7000005,-7.22E+02,-1.17E+02,2.95E+00,-4.74E+02,-1.39E-03,-1.92E-03,-9.70E-05,4.00E+03,4.84E+03
33.8000005,-6.74E+02,-6.97E+01,3.54E+00,-4.35E+02,-9.05E-04,7.72E-03,-2.46E-04,4.28E+03,4.65E+03
33.90000051,-6.13E+02,-2.22E+01,3.35E+00,-3.92E+02,-5.19E-04,1.71E-02,-4.51E-04,4.56E+03,4.48E+03
34.00000051,-5.38E+02,2.38E+01,2.49E+00,-3.40E+02,-2.24E-04,2.75E-02,-6.37E-04,4.86E+03,4.33E+03
34.10000051,-4.51E+02,6.82E+01,1.01E+00,-2.89E+02,-1.78E-04,3.78E-02,-7.48E-04,5.15E+03,4.18E+03
34.20000051,-3.52E+02,1.10E+02,-6.67E-01,-2.33E+02,-1.04E-04,4.78E-02,-7.83E-04,5.45E+03,4.05E+03
34.30000051,-2.42E+02,1.49E+02,-2.45E+00,-1.66E+02,-2.17E-05,5.75E-02,-7.43E-04,5.74E+03,3.95E+03
34.40000051,-1.22E+02,1.84E+02,-3.82E+00,-9.87E+01,-3.00E-04,6.63E-02,-6.65E-04,6.01E+03,3.86E+03
34.50000051,6.01E+00,2.18E+02,-4.38E+00,-2.47E+01,-3.86E-04,7.44E-02,-5.93E-04,6.29E+03,3.79E+03
34.60000052,1.42E+02,2.50E+02,-4.12E+00,6.92E+01,-3.73E-04,8.19E-02,-5.53E-04,6.57E+03,3.75E+03
34.70000052,2.84E+02,2.85E+02,-3.03E+00,1.64E+02,-4.45E-04,8.83E-02,-5.60E-04,6.85E+03,3.71E+03
34.80000052,4.30E+02,3.23E+02,-1.39E+00,2.68E+02,-3.32E-04,9.41E-02,-6.15E-04,7.15E+03,3.67E+03
34.90000052,5.79E+02,3.65E+02,3.24E-01,3.81E+02,-9.06E-05,9.98E-02,-6.84E-04,7.48E+03,3.62E+03
35.00000052,7.30E+02,4.11E+02,1.65E+00,4.89E+02,-1.91E-05,1.05E-01,-7.19E-04,7.81E+03,3.57E+03
35.10000052,8.81E+02,4.59E+02,2.38E+00,6.01E+02,-9.33E-05,1.09E-01,-7.08E-04,8.14E+03,3.51E+03
35.20000052,1.03E+03,5.09E+02,2.50E+00,7.11E+02,-1.78E-04,1.11E-01,-6.75E-04,8.47E+03,3.46E+03
35.30000053,1.17E+03,5.59E+02,2.13E+00,8.22E+02,1.71E-05,1.13E-01,-6.48E-04,8.79E+03,3.42E+03
35.40000053,1.32E+03,6.09E+02,1.31E+00,9.34E+02,1.66E-04,1.13E-01,-6.03E-04,9.11E+03,3.39E+03
35.50000053,1.45E+03,6.58E+02,3.91E-01,1.04E+03,-4.30E-05,1.13E-01,-5.39E-04,9.41E+03,3.35E+03
35.60000053,1.58E+03,7.05E+02,-2.24E-01,1.15E+03,3.99E-06,1.11E-01,-5.22E-04,9.68E+03,3.32E+03
35.70000053,1.69E+03,7.50E+02,-7.73E-01,1.25E+03,1.81E-04,1.08E-01,-5.35E-04,9.93E+03,3.31E+03
35.80000053,1.80E+03,7.91E+02,-1.11E+00,1.34E+03,1.79E-04,1.03E-01,-5.34E-04,1.01E+04,3.30E+03
35.90000054,1.89E+03,8.25E+02,-1.16E+00,1.42E+03,1.08E-04,9.56E-02,-5.23E-04,1.03E+04,3.32E+03
36.00000054,1.98E+03,8.52E+02,-1.05E+00,1.49E+03,2.99E-04,8.62E-02,-5.38E-04,1.04E+04,3.36E+03
36.10000054,2.05E+03,8.72E+02,-1.02E+00,1.55E+03,4.85E-04,7.58E-02,-5.46E-04,1.04E+04,3.42E+03
36.20000054,2.10E+03,8.88E+02,-1.03E+00,1.59E+03,4.28E-04,6.40E-02,-5.26E-04,1.05E+04,3.48E+03
36.30000054,2.14E+03,9.00E+02,-7.54E-01,1.62E+03,2.26E-04,5.09E-02,-4.75E-04,1.04E+04,3.55E+03
36.40000054,2.16E+03,9.10E+02,-4.49E-01,1.64E+03,-5.81E-05,3.73E-02,-4.27E-04,1.04E+04,3.63E+03
36.50000054,2.17E+03,9.18E+02,-7.86E-02,1.66E+03,-5.32E-04,2.38E-02,-3.67E-04,1.03E+04,3.70E+03
36.60000055,2.16E+03,9.24E+02,3.57E-01,1.66E+03,-6.53E-04,1.01E-02,-3.26E-04,1.02E+04,3.77E+03
36.70000055,2.13E+03,9.27E+02,5.44E-01,1.66E+03,-4.76E-04,-3.19E-03,-3.10E-04,1.02E+04,3.85E+03
36.80000055,2.09E+03,9.29E+02,6.49E-01,1.64E+03,-4.69E-04,-1.62E-02,-2.72E-04,1.01E+04,3.91E+03
36.90000055,2.03E+03,9.30E+02,7.57E-01,1.62E+03,-7.04E-04,-3.00E-02,-2.32E-04,9.95E+03,3.99E+03
37.00000055,1.96E+03,9.29E+02,7.99E-01,1.59E+03,-3.64E-04,-4.33E-02,-1.95E-04,9.83E+03,4.06E+03
37.10000055,1.87E+03,9.26E+02,4.84E-01,1.56E+03,3.83E-04,-5.56E-02,-1.83E-04,9.71E+03,4.13E+03
37.20000055,1.77E+03,9.21E+02,-1.09E-01,1.52E+03,6.87E-04,-6.78E-02,-1.98E-04,9.58E+03,4.20E+03
37.30000056,1.65E+03,9.13E+02,-6.71E-01,1.46E+03,5.57E-04,-7.95E-02,-2.28E-04,9.42E+03,4.26E+03
37.40000056,1.53E+03,9.01E+02,-1.03E+00,1.40E+03,4.98E-04,-9.04E-02,-2.42E-04,9.25E+03,4.31E+03
37.50000056,1.39E+03,8.85E+02,-1.38E+00,1.32E+03,2.88E-04,-1.00E-01,-2.65E-04,9.05E+03,4.37E+03
37.60000056,1.24E+03,8.64E+02,-1.48E+00,1.24E+03,-2.02E-04,-1.08E-01,-3.16E-04,8.84E+03,4.40E+03
37.70000056,1.09E+03,8.39E+02,-1.10E+00,1.14E+03,-6.04E-04,-1.15E-01,-3.73E-04,8.60E+03,4.42E+03
37.80000056,9.30E+02,8.11E+02,-4.06E-01,1.03E+03,-7.09E-04,-1.22E-01,-4.02E-04,8.35E+03,4.44E+03
37.90000056,7.68E+02,7.80E+02,1.62E-01,9.21E+02,-3.88E-04,-1.26E-01,-3.30E-04,8.08E+03,4.45E+03
38.00000057,6.03E+02,7.46E+02,4.35E-01,8.05E+02,9.06E-05,-1.27E-01,-1.88E-04,7.83E+03,4.44E+03
38.10000057,4.38E+02,7.19E+02,3.53E-01,6.75E+02,3.25E-04,-1.28E-01,-3.08E-05,7.58E+03,4.38E+03
38.20000057,2.75E+02,6.97E+02,-9.93E-02,5.44E+02,4.00E-04,-1.27E-01,1.25E-04,7.35E+03,4.29E+03
38.30000057,1.15E+02,6.78E+02,-1.03E+00,4.18E+02,8.25E-04,-1.24E-01,4.62E-04,7.15E+03,4.18E+03
