T,H,Surge,Sway,Heave,Roll,Pitch,Yaw,Force1,Force2
185.1000028,-5.21E+02,2.21E+01,5.76E+00,-4.53E+02,-9.56E-05,2.16E-02,-8.85E-05,4.66E+03,4.22E+03
186.1000028,-1.04E+02,-5.50E+01,-2.74E+00,-2.63E+02,4.32E-04,2.56E-02,-7.27E-05,4.69E+03,4.72E+03
187.1000028,7.18E+01,-7.28E+01,3.04E+00,7.58E+00,-2.69E-04,1.15E-02,7.26E-04,4.83E+03,5.17E+03
188.1000028,1.51E+02,4.25E+01,-1.28E+00,2.04E+02,3.90E-04,5.10E-03,6.63E-05,5.43E+03,5.07E+03
189.1000028,3.60E+02,1.07E+02,-5.60E+00,2.83E+02,3.83E-04,1.02E-02,-2.43E-04,5.80E+03,4.93E+03
190.1000028,3.77E+02,4.29E+01,4.73E+00,3.12E+02,2.77E-04,1.14E-03,-1.02E-04,5.52E+03,5.21E+03
191.1000028,2.64E+02,-7.92E+00,6.50E+00,2.67E+02,-1.22E-04,-1.25E-02,1.64E-04,5.19E+03,5.41E+03
192.1000029,1.11E+02,3.54E+01,-1.53E+00,9.94E+01,-8.32E-05,-1.20E-02,3.40E-04,5.17E+03,5.09E+03
193.1000029,-9.58E+01,-8.61E+00,-1.56E+00,-1.31E+02,1.65E-04,-1.79E-02,3.90E-05,4.70E+03,5.00E+03
194.1000029,-3.21E+02,-7.61E+01,5.22E+00,-3.46E+02,1.70E-05,-2.04E-02,6.62E-05,4.17E+03,4.97E+03
195.1000029,-4.58E+02,-3.14E+01,2.11E+00,-4.08E+02,4.17E-04,1.63E-04,2.28E-04,4.40E+03,4.61E+03
196.1000029,-2.90E+02,2.51E+01,3.08E+00,-2.76E+02,1.88E-04,2.54E-02,-2.91E-04,4.93E+03,4.41E+03
197.1000029,3.74E+01,-3.00E+01,-7.40E-01,-7.17E+01,1.84E-04,2.21E-02,-2.62E-04,4.97E+03,4.88E+03
198.100003,1.89E+02,-7.25E+01,1.53E+00,8.82E+01,-5.35E-04,-1.23E-03,1.03E-04,4.84E+03,5.35E+03
199.100003,1.51E+02,9.73E+01,2.57E+00,2.03E+02,-3.53E-04,-7.43E-04,1.50E-04,5.56E+03,4.90E+03
200.100003,2.60E+02,1.33E+02,-2.14E-01,2.59E+02,-4.18E-04,1.17E-02,2.76E-04,5.85E+03,4.78E+03
201.100003,3.91E+02,4.92E+01,-4.11E+00,2.39E+02,1.06E-05,3.87E-04,1.75E-04,5.47E+03,5.13E+03
202.100003,1.14E+02,-3.99E+01,-1.19E+00,9.92E+01,-1.69E-04,-2.31E-02,7.69E-05,4.83E+03,5.42E+03
203.100003,-2.27E+02,-6.12E+01,4.07E+00,-2.11E+02,3.20E-04,-3.49E-02,3.01E-04,4.30E+03,5.19E+03
204.100003,-4.25E+02,-1.12E+01,4.44E+00,-4.29E+02,2.47E-04,-1.08E-02,5.26E-04,4.36E+03,4.59E+03
205.1000031,-4.24E+02,5.43E+01,2.50E+00,-3.35E+02,5.31E-04,2.51E-02,4.18E-05,4.96E+03,4.25E+03
206.1000031,1.01E+01,-2.46E+01,2.28E+00,-1.09E+02,1.86E-04,2.81E-02,-4.29E-05,4.98E+03,4.76E+03
207.1000031,2.19E+02,-7.81E+01,-4.08E+00,3.03E+01,-5.33E-04,2.12E-03,-1.95E-05,4.79E+03,5.30E+03
208.1000031,4.23E+01,9.07E+00,-5.80E+00,1.30E+02,-7.90E-05,-1.24E-02,-4.10E-04,5.12E+03,5.23E+03
209.1000031,1.29E+02,1.06E+02,1.93E+00,1.43E+02,-3.91E-04,7.69E-03,-8.90E-05,5.58E+03,4.75E+03
210.1000031,3.10E+02,1.16E+02,-2.99E+00,2.16E+02,3.17E-05,1.98E-02,6.43E-04,5.81E+03,4.74E+03
211.1000031,3.05E+02,-1.09E+01,-2.71E+00,2.48E+02,4.28E-04,-6.34E-03,3.21E-04,5.23E+03,5.39E+03
212.1000032,7.59E+01,-4.68E+01,-1.04E+00,1.60E+01,9.07E-04,-3.45E-02,-1.34E-04,4.65E+03,5.44E+03
213.1000032,-3.51E+02,-2.11E+01,-3.87E-01,-3.23E+02,6.30E-04,-3.54E-02,6.49E-05,4.32E+03,4.94E+03
214.1000032,-5.55E+02,1.82E+01,1.77E+00,-4.74E+02,-4.70E-04,-1.38E-03,-1.58E-04,4.48E+03,4.37E+03
215.1000032,-2.99E+02,1.25E+00,-1.82E+00,-3.06E+02,-9.18E-05,3.75E-02,-2.11E-04,4.91E+03,4.40E+03
216.1000032,1.32E+02,-5.95E+01,-1.01E+00,1.98E+00,-2.84E-04,3.18E-02,2.03E-04,5.03E+03,5.00E+03
217.1000032,2.95E+02,-7.20E+01,-3.32E+00,1.98E+02,5.35E-05,-2.09E-03,2.94E-05,4.99E+03,5.51E+03
218.1000032,1.76E+02,6.58E+01,-8.96E-01,2.15E+02,-3.43E-04,-1.30E-02,7.95E-05,5.40E+03,5.12E+03
219.1000033,1.07E+02,1.04E+02,-1.52E+00,1.19E+02,-7.31E-04,-3.93E-03,1.80E-04,5.47E+03,4.81E+03
220.1000033,9.06E+01,-9.45E+00,-7.19E+00,-4.93E+00,7.89E-04,-6.62E-03,4.87E-04,4.95E+03,5.10E+03
221.1000033,-5.24E+01,-7.19E+01,-4.12E+00,-6.10E+01,-1.72E-04,-1.17E-02,-2.04E-04,4.62E+03,5.27E+03
222.1000033,-1.37E+02,5.29E+01,2.93E+00,-5.97E+01,-2.79E-04,4.84E-03,-2.75E-04,5.13E+03,4.70E+03
223.1000033,4.39E+01,4.65E+01,3.52E+00,-2.72E+01,6.07E-04,1.16E-02,-3.30E-04,5.20E+03,4.72E+03
224.1000033,1.09E+02,-4.97E+01,-1.17E+00,6.12E+00,4.46E-04,9.53E-05,4.66E-05,4.84E+03,5.18E+03
225.1000034,-4.94E+01,-6.50E+00,-3.85E+00,1.32E+01,2.89E-04,-7.79E-03,-1.33E-04,4.96E+03,5.11E+03
226.1000034,-7.10E+01,9.13E+00,8.17E+00,-9.61E+01,3.80E-04,-5.92E-03,-1.73E-04,4.85E+03,4.87E+03
227.1000034,-1.31E+02,-2.45E+01,-1.06E+00,-2.07E+02,-1.74E-04,-5.59E-03,-1.38E-04,4.63E+03,4.88E+03
228.1000034,-2.39E+02,-5.00E+01,-2.61E+00,-2.13E+02,-8.98E-05,-2.87E-03,3.17E-04,4.56E+03,4.94E+03
229.1000034,-1.06E+02,3.18E+01,2.48E+00,-1.06E+02,4.31E-04,1.57E-02,3.27E-05,5.08E+03,4.65E+03
230.1000034,1.38E+02,4.49E+01,-2.12E+00,6.99E+01,4.97E-05,2.08E-02,1.11E-04,5.39E+03,4.80E+03
231.1000034,2.79E+02,-2.88E+01,-2.94E+00,1.92E+02,-3.98E-04,5.26E-04,5.25E-04,5.14E+03,5.33E+03
232.1000035,1.81E+02,2.19E+01,-3.18E+00,1.82E+02,-4.81E-04,-1.12E-02,-1.71E-04,5.23E+03,5.23E+03
233.1000035,4.46E+01,2.35E+01,-1.57E+00,3.32E+01,2.75E-05,-1.48E-02,-2.73E-04,5.03E+03,5.07E+03
234.1000035,-2.64E+01,-4.55E+00,2.68E+00,-7.66E+01,-6.61E-04,-8.12E-03,1.78E-04,4.82E+03,4.97E+03
235.1000035,-9.28E+01,7.32E+01,-1.73E+00,-2.02E+01,3.32E-04,1.25E-02,2.10E-04,5.32E+03,4.65E+03
236.1000035,1.16E+02,5.86E+01,3.48E-02,8.34E+01,3.97E-04,1.95E-02,1.37E-05,5.44E+03,4.77E+03
237.1000035,2.05E+02,-2.89E+01,4.21E+00,4.73E-01,3.84E-04,-7.19E-03,1.25E-04,4.84E+03,5.14E+03
238.1000035,-2.06E+02,-1.27E+02,3.98E+00,-2.22E+02,6.75E-05,-4.46E-02,4.13E-04,4.00E+03,5.48E+03
239.1000036,-5.63E+02,-5.97E+01,-1.95E+00,-4.71E+02,-7.55E-06,-2.49E-02,-9.43E-05,4.08E+03,4.82E+03
240.1000036,-4.52E+02,8.40E+01,-1.40E+00,-3.93E+02,-1.27E-04,3.29E-02,-4.16E-04,5.05E+03,4.04E+03
241.1000036,1.24E+02,3.51E+01,-4.77E-01,3.11E-01,-4.12E-04,5.02E-02,-1.31E-04,5.49E+03,4.56E+03
242.1000036,5.19E+02,-5.92E+01,3.81E+00,2.76E+02,7.20E-05,9.95E-03,-8.93E-05,5.19E+03,5.46E+03
243.1000036,3.23E+02,2.64E+01,2.39E+00,3.54E+02,-1.36E-04,-2.37E-02,4.13E-05,5.35E+03,5.50E+03
244.1000036,1.26E+02,1.29E+02,-2.27E+00,1.94E+02,-4.10E-04,-1.70E-02,-1.92E-04,5.57E+03,4.91E+03
245.1000037,8.41E+01,8.81E+01,-5.79E+00,2.21E+01,-5.79E-04,6.84E-04,6.77E-04,5.35E+03,4.74E+03
246.1000037,5.04E+00,-6.19E+01,1.04E+00,-3.62E+01,-2.16E-04,-2.45E-03,5.49E-04,4.72E+03,5.18E+03
247.1000037,-6.04E+01,-1.84E+01,-1.14E+00,-4.51E+01,5.31E-04,-8.21E-04,-5.99E-04,4.88E+03,5.02E+03
248.1000037,-8.53E+01,3.00E+01,1.99E+00,-1.01E+02,2.88E-04,1.82E-03,-2.62E-04,4.99E+03,4.76E+03
249.1000037,-1.24E+02,-4.84E+01,2.25E+00,-2.23E+02,-3.21E-04,-1.34E-02,3.95E-04,4.47E+03,4.98E+03
250.1000037,-3.54E+02,-8.03E+01,-4.93E+00,-3.65E+02,-3.52E-04,-2.09E-02,-5.91E-04,4.17E+03,5.00E+03
251.1000037,-4.62E+02,-3.93E+01,-2.86E+00,-3.90E+02,-1.82E-04,-9.71E-04,-6.08E-04,4.40E+03,4.68E+03
252.1000038,-1.42E+02,4.11E+01,1.86E+00,-1.59E+02,3.05E-04,3.51E-02,2.01E-04,5.20E+03,4.44E+03
253.1000038,3.37E+02,8.86E+01,3.29E+00,2.83E+02,5.77E-05,4.91E-02,-1.48E-04,5.99E+03,4.72E+03
254.1000038,7.21E+02,8.59E+01,1.70E+00,5.76E+02,-1.74E-04,1.48E-02,2.82E-05,6.09E+03,5.30E+03
255.1000038,6.01E+02,8.23E+01,-1.99E-01,4.74E+02,4.91E-04,-3.10E-02,1.81E-04,5.65E+03,5.52E+03
256.1000038,1.67E+01,7.66E+01,1.76E+00,8.69E+01,7.27E-05,-5.08E-02,-5.54E-05,5.04E+03,5.21E+03
257.1000038,-4.25E+02,1.07E+01,5.82E-01,-3.79E+02,3.13E-04,-3.02E-02,-1.34E-04,4.39E+03,4.72E+03
258.1000038,-5.63E+02,-4.80E+01,-3.27E+00,-5.49E+02,-2.35E-04,6.28E-03,1.33E-05,4.23E+03,4.48E+03
259.1000039,-3.89E+02,-1.04E+02,-4.37E-01,-4.05E+02,3.25E-05,2.47E-02,1.28E-04,4.33E+03,4.71E+03
260.1000039,-2.62E+01,-5.15E+01,3.54E+00,-1.03E+02,5.11E-05,2.68E-02,3.26E-05,4.88E+03,4.87E+03
261.1000039,2.51E+02,4.38E+01,1.40E+00,2.10E+02,3.18E-04,1.76E-02,-1.17E-04,5.52E+03,4.98E+03
262.1000039,4.03E+02,1.04E+02,6.20E-01,3.76E+02,4.86E-04,6.45E-03,-3.68E-05,5.86E+03,5.05E+03
263.1000039,3.77E+02,5.73E+01,4.16E+00,3.01E+02,7.88E-04,-1.13E-02,-8.28E-05,5.47E+03,5.24E+03
264.1000039,1.10E+02,-3.64E+01,1.95E+00,5.11E+01,-9.86E-05,-3.21E-02,1.23E-04,4.72E+03,5.41E+03
265.100004,-2.67E+02,3.40E+01,-3.53E+00,-1.88E+02,-6.84E-04,-2.09E-02,-1.88E-05,4.76E+03,4.81E+03
266.100004,-3.86E+02,1.28E+01,-3.77E+00,-3.39E+02,-1.11E-04,3.38E-03,-3.99E-04,4.67E+03,4.54E+03
267.100004,-2.66E+02,-1.01E+02,2.63E+00,-4.03E+02,-2.35E-05,2.76E-03,1.80E-04,4.18E+03,4.84E+03
268.100004,-2.91E+02,-1.14E+02,1.29E+00,-2.97E+02,1.36E-04,3.07E-03,-1.55E-04,4.27E+03,5.01E+03
269.100004,-1.36E+02,6.49E+01,2.23E+00,-4.91E+01,3.84E-04,2.38E-02,-1.76E-04,5.33E+03,4.56E+03
270.100004,3.92E+02,1.14E+02,3.73E+00,2.67E+02,2.17E-04,3.74E-02,-3.42E-04,5.97E+03,4.68E+03
271.100004,6.84E+02,9.03E+01,2.17E-01,5.50E+02,1.93E-04,1.81E-02,-4.07E-04,6.10E+03,5.23E+03
272.1000041,5.95E+02,8.28E+01,-1.09E+00,5.81E+02,1.09E-04,-1.89E-02,-5.13E-05,5.86E+03,5.56E+03
273.1000041,2.65E+02,8.14E+01,1.83E+00,2.15E+02,2.12E-04,-4.14E-02,-1.47E-04,5.27E+03,5.27E+03
274.1000041,-2.94E+02,3.56E+01,-5.57E-01,-2.54E+02,2.23E-04,-3.86E-02,1.08E-05,4.58E+03,4.85E+03
275.1000041,-6.95E+02,-6.25E+01,1.32E-01,-6.20E+02,-1.53E-04,-1.79E-02,1.69E-04,3.93E+03,4.60E+03
276.1000041,-7.25E+02,-1.57E+02,-2.36E+00,-7.73E+02,-7.19E-04,3.09E-03,3.79E-05,3.56E+03,4.60E+03
277.1000041,-5.93E+02,-1.55E+02,-3.78E+00,-5.93E+02,-7.44E-04,2.20E-02,-1.08E-04,3.92E+03,4.69E+03
278.1000041,-2.04E+02,-5.92E+00,-3.46E+00,-1.73E+02,-4.32E-04,4.22E-02,-5.69E-05,5.08E+03,4.56E+03
279.1000042,4.26E+02,8.10E+01,1.41E+00,3.12E+02,1.59E-04,4.59E-02,5.31E-04,5.99E+03,4.80E+03
280.1000042,8.12E+02,9.48E+01,8.60E-01,6.66E+02,-6.07E-04,1.79E-02,4.70E-04,6.25E+03,5.35E+03
281.1000042,7.77E+02,1.32E+02,-5.62E+00,7.60E+02,-1.79E-04,-1.38E-02,2.66E-04,6.30E+03,5.58E+03
282.1000042,5.19E+02,1.52E+02,1.82E+00,5.06E+02,3.12E-04,-3.06E-02,1.20E-04,5.93E+03,5.31E+03
283.1000042,1.07E+02,5.53E+01,1.54E+00,7.04E+01,2.60E-04,-3.84E-02,-1.01E-04,5.02E+03,5.17E+03
284.1000042,-3.84E+02,-3.13E+00,-1.12E+00,-3.23E+02,1.35E-04,-2.88E-02,-4.26E-04,4.42E+03,4.83E+03
285.1000042,-6.56E+02,-8.03E+01,-2.69E+00,-6.27E+02,-5.13E-04,-1.15E-02,-2.81E-04,3.91E+03,4.61E+03
286.1000043,-6.69E+02,-1.49E+02,1.96E+00,-7.55E+02,4.35E-05,-2.87E-04,-8.87E-05,3.58E+03,4.61E+03
287.1000043,-6.30E+02,-9.65E+01,3.66E+00,-5.86E+02,9.41E-04,1.82E-02,-9.04E-05,4.09E+03,4.51E+03
288.1000043,-2.60E+02,-2.68E+01,2.28E+00,-2.41E+02,4.13E-04,3.73E-02,-1.47E-04,4.88E+03,4.56E+03
289.1000043,3.33E+02,3.24E+01,2.24E-01,1.81E+02,-1.11E-04,4.04E-02,-4.34E-04,5.62E+03,4.85E+03
290.1000043,5.98E+02,7.21E+01,-1.34E+00,5.47E+02,9.40E-05,1.96E-02,-2.84E-04,6.05E+03,5.29E+03
291.1000043,6.88E+02,8.37E+01,3.72E+00,6.21E+02,-2.05E-04,-1.31E-02,-8.60E-05,5.94E+03,5.54E+03
292.1000044,5.32E+02,1.32E+02,-3.25E+00,4.66E+02,3.21E-05,-2.21E-02,-1.14E-04,5.88E+03,5.28E+03
293.1000044,1.52E+02,1.36E+02,-1.86E+00,2.52E+02,-7.02E-05,-1.71E-02,-8.65E-05,5.66E+03,4.96E+03
294.1000044,7.91E-01,-8.06E+00,3.45E+00,-7.28E+01,1.41E-04,-1.99E-02,-1.04E-04,4.74E+03,5.07E+03
295.1000044,-3.43E+02,-1.07E+02,-4.39E+00,-4.30E+02,3.35E-05,-2.76E-02,-6.27E-04,3.96E+03,5.06E+03
296.1000044,-7.71E+02,-1.32E+02,-4.04E+00,-6.59E+02,2.04E-05,-2.31E-02,-4.06E-04,3.63E+03,4.84E+03
297.1000044,-6.76E+02,-8.38E+01,2.25E-02,-6.69E+02,1.59E-04,1.76E-02,1.62E-04,4.04E+03,4.38E+03
298.1000044,-2.83E+02,-4.28E+01,-6.10E-01,-3.16E+02,3.27E-05,4.97E-02,-2.41E-04,4.84E+03,4.46E+03
299.1000045,2.62E+02,-5.85E+01,1.58E-01,1.67E+02,1.81E-04,3.61E-02,2.99E-04,5.26E+03,5.17E+03
300.1000045,5.99E+02,6.93E+01,4.84E+00,5.03E+02,-6.52E-05,1.58E-02,1.07E-04,5.94E+03,5.25E+03
301.1000045,5.41E+02,1.63E+02,1.33E+00,5.47E+02,2.98E-04,-8.68E-03,-1.43E-04,6.16E+03,5.16E+03
302.1000045,3.36E+02,4.69E+01,-3.54E+00,2.18E+02,4.22E-04,-4.21E-02,1.42E-04,5.17E+03,5.42E+03
303.1000045,-1.98E+02,-2.68E+01,-1.21E+00,-1.94E+02,-2.87E-04,-4.19E-02,-1.10E-04,4.41E+03,5.16E+03
304.1000045,-5.32E+02,3.92E+01,4.03E+00,-3.53E+02,8.95E-04,-4.01E-03,-2.47E-04,4.68E+03,4.46E+03
305.1000045,-1.61E+02,2.47E+01,1.96E+00,-2.19E+02,1.31E-04,3.94E-02,-6.12E-04,5.10E+03,4.40E+03
306.1000046,2.35E+02,-1.70E+01,8.10E-01,7.91E+01,-1.48E-04,3.34E-02,-6.04E-04,5.27E+03,4.93E+03
307.1000046,3.00E+02,-3.92E+01,-4.17E-01,2.65E+02,2.98E-04,-5.09E-03,8.26E-05,5.15E+03,5.49E+03
308.1000046,1.25E+02,1.72E+01,6.18E+00,8.58E+01,5.22E-04,-2.76E-02,4.55E-04,4.96E+03,5.22E+03
309.1000046,-2.26E+02,-1.84E+00,3.86E+00,-2.46E+02,-6.64E-04,-3.24E-02,1.98E-05,4.47E+03,4.92E+03
310.1000046,-4.92E+02,-1.06E+01,-3.00E+00,-4.24E+02,-6.62E-05,-7.29E-03,9.81E-05,4.42E+03,4.59E+03
311.1000046,-3.54E+02,-2.06E+01,-1.44E+00,-3.30E+02,-1.21E-05,2.72E-02,2.79E-04,4.73E+03,4.51E+03
312.1000047,8.60E+01,-4.54E+01,-8.11E-01,-4.15E+01,2.99E-04,3.24E-02,2.12E-04,5.03E+03,4.90E+03
313.1000047,3.21E+02,-2.06E+00,-6.81E-01,2.67E+02,-4.37E-05,1.68E-02,-1.30E-04,5.43E+03,5.22E+03
314.1000047,3.80E+02,7.57E+01,2.50E+00,3.75E+02,3.48E-04,-3.42E-03,-2.41E-04,5.68E+03,5.21E+03
315.1000047,3.28E+02,5.92E+01,7.83E+00,2.23E+02,6.41E-04,-2.08E-02,-3.88E-04,5.31E+03,5.19E+03
316.1000047,-2.81E+01,1.92E+01,2.83E+00,-9.67E-01,3.98E-04,-2.43E-02,-9.88E-05,4.90E+03,5.10E+03
317.1000047,-2.58E+02,-1.43E+01,-1.88E+00,-1.96E+02,-6.54E-05,-1.15E-02,2.28E-04,4.65E+03,4.90E+03
318.1000047,-2.10E+02,-3.93E+01,9.19E-01,-2.88E+02,4.84E-04,6.02E-03,-8.99E-05,4.56E+03,4.75E+03
319.1000048,-1.56E+02,-3.53E+01,1.05E+00,-1.55E+02,2.42E-04,1.57E-02,-9.25E-05,4.80E+03,4.83E+03
320.1000048,3.26E+01,2.65E+01,-1.03E-02,4.36E+01,-4.07E-04,1.80E-02,2.52E-04,5.27E+03,4.84E+03
321.1000048,2.33E+02,3.45E+01,-2.20E+00,1.13E+02,-1.42E-04,5.44E-03,-1.92E-05,5.30E+03,4.99E+03
322.1000048,1.09E+02,-2.28E+01,3.25E+00,7.09E+01,1.49E-04,-1.63E-02,-4.42E-04,4.89E+03,5.27E+03
323.1000048,-1.40E+02,5.73E+00,-8.28E-01,-9.27E+01,-2.08E-04,-1.98E-02,1.25E-05,4.78E+03,5.01E+03
324.1000048,-2.22E+02,-6.87E+00,-3.30E+00,-2.58E+02,-5.21E-04,-6.77E-03,5.01E-04,4.63E+03,4.77E+03
325.1000048,-2.23E+02,-3.15E+01,-1.12E+00,-2.38E+02,2.55E-05,7.33E-03,-8.33E-06,4.66E+03,4.78E+03
326.1000049,-7.41E+01,-1.72E+01,-6.03E-01,-5.18E+01,2.81E-04,1.81E-02,-2.16E-04,5.01E+03,4.88E+03
327.1000049,2.60E+02,3.72E+01,-1.46E+00,1.77E+02,-8.56E-05,2.32E-02,4.88E-05,5.51E+03,4.94E+03
328.1000049,4.38E+02,9.93E+01,1.42E+00,4.01E+02,-4.98E-05,1.75E-02,-8.46E-05,5.94E+03,5.02E+03
329.1000049,4.29E+02,7.27E+01,5.19E-01,3.71E+02,-8.39E-05,-1.18E-02,-2.57E-04,5.62E+03,5.28E+03
330.1000049,1.36E+02,-1.83E+01,-2.64E+00,1.18E+01,4.86E-04,-4.37E-02,-1.80E-04,4.69E+03,5.41E+03
331.1000049,-4.78E+02,-4.02E+01,2.61E+00,-3.86E+02,5.33E-04,-4.19E-02,2.75E-05,4.13E+03,4.97E+03
332.1000049,-6.95E+02,-2.63E+01,-6.43E-01,-5.90E+02,3.32E-04,1.44E-03,3.76E-04,4.22E+03,4.38E+03
333.100005,-3.38E+02,-4.43E+01,1.35E-01,-4.01E+02,-4.36E-04,4.31E-02,2.39E-04,4.67E+03,4.40E+03
334.100005,1.05E+02,-7.98E+01,-2.47E-01,1.18E+01,-2.35E-04,3.64E-02,-3.22E-04,5.00E+03,5.05E+03
335.100005,3.84E+02,-3.31E+01,-9.72E-02,3.06E+02,7.56E-05,6.39E-03,1.66E-04,5.30E+03,5.44E+03
336.100005,3.70E+02,8.95E+01,-8.21E-01,3.53E+02,-7.00E-04,-9.51E-03,3.64E-04,5.67E+03,5.18E+03
337.100005,2.22E+02,7.36E+01,-9.05E-01,2.07E+02,-6.15E-04,-1.86E-02,1.13E-04,5.38E+03,5.13E+03
338.100005,4.59E+01,1.11E+01,-2.78E+00,1.75E+01,-5.50E-05,-1.44E-02,9.96E-07,4.97E+03,5.09E+03
339.1000051,-1.29E+02,3.27E+01,-1.53E+00,-7.69E+01,-1.97E-05,1.06E-03,5.06E-06,5.03E+03,4.79E+03
340.1000051,-1.07E+02,-3.18E+01,4.34E+00,-1.59E+02,2.69E-04,2.39E-03,7.88E-05,4.70E+03,4.89E+03
341.1000051,-1.45E+02,-1.06E+02,2.87E+00,-2.71E+02,-2.81E-05,-1.40E-02,1.77E-04,4.21E+03,5.13E+03
342.1000051,-3.63E+02,-3.14E+01,-2.11E+00,-2.94E+02,1.13E-04,-1.01E-02,2.24E-05,4.48E+03,4.83E+03
343.1000051,-2.65E+02,5.98E+01,4.17E+00,-1.97E+02,-8.15E-04,1.83E-02,-6.41E-05,5.08E+03,4.42E+03
344.1000051,1.37E+02,2.59E+01,4.56E-01,-5.78E+00,-4.40E-04,2.87E-02,2.91E-04,5.28E+03,4.71E+03
345.1000051,3.32E+02,-3.32E+01,-4.51E+00,2.70E+02,-3.39E-05,1.40E-02,1.18E-04,5.32E+03,5.36E+03
346.1000052,3.70E+02,7.00E+01,2.04E-01,3.93E+02,9.21E-04,-2.79E-04,-2.12E-04,5.72E+03,5.24E+03
347.1000052,3.69E+02,8.02E+01,4.60E+00,2.58E+02,6.54E-05,-1.49E-02,-1.78E-04,5.47E+03,5.12E+03
348.1000052,3.85E+01,-6.91E+00,4.15E-01,-9.98E-01,-3.20E-04,-3.04E-02,1.53E-04,4.77E+03,5.23E+03
349.1000052,-3.53E+02,-2.07E+01,-4.59E+00,-2.51E+02,4.89E-04,-2.24E-02,1.17E-04,4.50E+03,4.95E+03
350.1000052,-4.07E+02,-2.70E+01,3.87E-01,-4.25E+02,-2.53E-05,3.70E-03,-6.29E-05,4.42E+03,4.56E+03
351.1000052,-3.07E+02,-7.60E+01,3.42E+00,-3.66E+02,2.59E-04,1.58E-02,3.59E-04,4.40E+03,4.71E+03
352.1000052,-1.39E+02,-6.72E+01,-1.47E+00,-1.51E+02,6.11E-04,1.54E-02,1.98E-04,4.70E+03,4.96E+03
353.1000053,8.08E+01,4.73E+01,7.17E-01,5.97E+01,6.32E-04,1.96E-02,-1.43E-04,5.37E+03,4.78E+03
354.1000053,2.80E+02,3.54E+01,1.99E+00,1.92E+02,-4.16E-04,5.59E-03,-3.64E-05,5.38E+03,5.06E+03
355.1000053,2.99E+02,-3.02E+00,-3.59E+00,2.28E+02,3.25E-04,-9.49E-03,1.40E-04,5.21E+03,5.36E+03
356.1000053,1.45E+02,1.11E+02,4.08E+00,2.21E+02,-1.41E-04,-3.24E-03,8.16E-05,5.61E+03,4.89E+03
357.1000053,1.69E+02,5.20E+01,4.39E-01,1.19E+02,4.31E-04,-4.56E-03,9.79E-05,5.29E+03,5.00E+03
358.1000053,5.38E+01,-7.22E+01,-1.79E+00,-9.56E+01,-2.02E-04,-2.10E-02,-3.40E-04,4.50E+03,5.28E+03
359.1000054,-3.36E+02,-3.87E+01,1.04E+00,-2.24E+02,2.37E-04,-2.04E-02,2.34E-04,4.46E+03,5.00E+03
360.1000054,-3.13E+02,3.52E+01,3.87E+00,-2.71E+02,1.79E-04,1.22E-02,2.71E-04,4.87E+03,4.46E+03
361.1000054,-1.68E+01,3.06E+01,-2.55E+00,-1.26E+02,-2.93E-04,3.26E-02,5.56E-05,5.19E+03,4.54E+03
362.1000054,1.39E+02,-8.09E+01,-3.95E+00,6.66E+01,8.80E-05,8.32E-03,-2.59E-04,4.87E+03,5.32E+03
363.1000054,1.23E+02,-3.94E+01,4.56E-01,5.95E+01,-1.24E-04,-1.45E-02,-5.55E-05,4.84E+03,5.31E+03
364.1000054,-8.21E+01,4.75E+01,-2.99E+00,-6.80E+01,-6.13E-04,-1.54E-02,-7.83E-06,4.99E+03,4.87E+03
365.1000054,-1.79E+02,1.38E+01,-3.84E-01,-1.86E+02,4.14E-04,-9.91E-03,-1.11E-04,4.76E+03,4.80E+03
366.1000055,-1.65E+02,-1.43E+01,1.01E+00,-1.88E+02,-1.09E-04,5.76E-03,1.17E-04,4.76E+03,4.78E+03
367.1000055,-7.43E+01,-1.38E+01,8.53E-02,-4.45E+01,-1.76E-04,1.69E-02,1.74E-04,5.02E+03,4.88E+03
368.1000055,2.04E+02,-9.58E+00,-4.28E-01,1.04E+02,3.05E-04,1.35E-02,1.07E-04,5.19E+03,5.07E+03
369.1000055,3.16E+02,3.14E+01,2.64E+00,2.64E+02,1.81E-04,6.73E-03,-1.07E-04,5.46E+03,5.16E+03
370.1000055,3.27E+02,1.05E+02,-6.53E-01,3.69E+02,-1.60E-04,5.73E-03,-1.08E-04,5.85E+03,5.05E+03
371.1000055,4.01E+02,1.17E+02,-2.95E+00,3.33E+02,-6.57E-04,2.52E-03,2.30E-04,5.83E+03,4.99E+03
372.1000055,1.59E+02,-1.62E+01,-2.05E+00,2.78E+01,-3.65E-04,-3.08E-02,-2.25E-05,4.78E+03,5.31E+03
373.1000056,-4.25E+02,-1.66E+02,-6.68E-01,-4.39E+02,4.34E-04,-5.90E-02,-3.24E-04,3.55E+03,5.48E+03
374.1000056,-8.99E+02,-5.62E+01,1.21E+00,-7.66E+02,-1.57E-04,-1.96E-02,-8.40E-06,3.76E+03,4.41E+03
375.1000056,-6.99E+02,-4.42E+00,-4.96E-01,-6.38E+02,-6.57E-04,4.26E-02,-2.65E-04,4.53E+03,3.99E+03
376.1000056,-2.67E+01,-9.45E+01,-1.39E+00,-2.44E+02,-7.87E-04,4.81E-02,2.58E-04,4.73E+03,4.73E+03
